0.012385280586585503,1
0.013081741279274722,1
0.01387771575128172,1
0.0074958706642494835,1
0.01249762880976979,1
0.00704646231667962,1
0.013979296698633991,1
0.012029010362921925,1
0.011935619116450923,1
0.010600164333911673,1
0.010178857774492817,1
0.009177906750504422,1
0.009422828457148981,1
0.014770694932677197,1
0.009932875196468478,1
0.012243989081782435,1
0.010821346939763828,1
0.0124175560982289,1
0.011503843557744132,1
0.010462594192557786,1
0.008823802556489098,1
0.0113872729641601,1
0.014399859417871141,1
0.014956886107930865,1
0.010321204730168728,1
0.0132851918764188,1
0.013885135078885317,1
0.011203236981691973,1
0.010262915314041356,1
0.009053974951707303,1
0.009072564117105657,1
0.012951688640190636,1
0.01197363144625421,1
0.011836331634070236,1
0.012852828482818202,1
0.010044312122562939,1
0.010599044428898705,1
0.013166711856043855,1
0.007865468419321165,1
0.011682482690370961,1
0.01236581222641851,1
0.012598476647521407,1
0.011390138115252333,1
0.010256138803037513,1
0.01360830206828242,1
0.008505691382675509,1
0.0109391135201438,1
0.009103568340984834,1
0.008776077960409199,1
0.011912553086484139,1
0.012080250173209727,1
0.012108929514653229,1
0.010452255622725896,1
0.013359832214290908,1
0.015325933344172985,1
0.013587550432741225,1
0.015778063557165545,1
0.009724150885950886,1
0.009468769502682627,1
0.008760493389966293,1
0.011173866383241141,1
0.013761064573461757,1
0.012294754048315554,1
0.011820339990835507,1
0.015062083153057428,1
0.013493823795305967,1
0.010286790066943816,1
0.009568904917901707,1
0.010307403806357585,1
0.012214936215555486,1
0.01569798063739404,1
0.012066530177687194,1
0.008286887026524482,1
0.010115023524802787,1
0.010469578362941514,1
0.015110630138291004,1
0.012152669067060244,1
0.01375860983918438,1
0.01109160830614438,1
0.010003734739309413,1
0.013963824900082383,1
0.009888226941228742,1
0.008926729898989974,1
0.010353532938557123,1
0.012316519705833109,1
0.012147682596731536,1
0.012808193138602167,1
0.01199232540482198,1
0.011818405847189309,1
0.013514774112443364,1
0.013851115536977713,1
0.01315636424470775,1
0.012978547933257065,1
0.009991784137666767,1
0.010879304421512352,1
0.014667807750619946,1
0.01002661129476032,1
0.00926025748348228,1
0.014132901813657478,1
0.012146967652793338,1
0.009992924274998857,1
0.01234424861857043,1
0.011339271193100402,1
0.012172994962110079,1
0.009098273795511704,1
0.010904641149712162,1
0.011901864349745599,1
0.008440216594320666,1
0.010609613227888327,1
0.009393060534856133,1
0.011721033359401353,1
0.010923446649207025,1
0.009703749859382386,1
0.010981928261440867,1
0.013314722877617209,1
0.010573205195596517,1
0.011187562047594104,1
